,lat,lon,Location Name,Misinfo_Or_Books,Title
32775,37.7527982,-100.0170787,Dodge City,misinfo,ballotHarvesting
32776,-33.8688197,151.2092955,Sydney,misinfo,ballotHarvesting
32777,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
32778,,,,misinfo,ballotHarvesting
32779,37.9642529,-91.8318334,Missouri,misinfo,ballotHarvesting
32780,60.03177649999999,17.5521021,Björklinge,misinfo,ballotHarvesting
32781,34.683925,135.8021575,平城京左京三条二坊宮跡庭園,misinfo,ballotHarvesting
32782,40.789142,-73.13496099999999,Long Island,misinfo,ballotHarvesting
32783,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32784,58.8957838,11.0086378,Koster Islands,misinfo,ballotHarvesting
32785,33.836081,-81.1637245,South Carolina,misinfo,ballotHarvesting
32786,37.6439067,-98.4311883,Cunningham,misinfo,ballotHarvesting
32787,43.8041334,-120.5542012,Oregon,misinfo,ballotHarvesting
32788,29.4242536,-98.4884141,The Republic of Texas Restaurant,misinfo,ballotHarvesting
32789,48.856614,2.3522219,Paris,misinfo,ballotHarvesting
32790,12.9715987,77.5945627,Bengaluru,misinfo,ballotHarvesting
32791,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32792,48.856614,2.3522219,Paris,misinfo,ballotHarvesting
32793,,,,misinfo,ballotHarvesting
32794,36.778261,-119.4179324,California,misinfo,ballotHarvesting
32795,34.0583995,-106.8914159,Socorro,misinfo,ballotHarvesting
32796,-33.4843354,-70.6216794,Santiago Metropolitan Region,misinfo,ballotHarvesting
32797,30.2265949,-93.2173758,Lake Charles,misinfo,ballotHarvesting
32798,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
32799,39.3342599,-77.3908096,The Ranch,misinfo,ballotHarvesting
32800,39.4637172,-76.6435817,Texas,misinfo,ballotHarvesting
32801,43.71129500000001,-0.838826,Montfort-en-Chalosse,misinfo,ballotHarvesting
32802,,,,misinfo,ballotHarvesting
32803,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32804,38.814166,-77.183399,Midwest University - Washington D.C. Campus,misinfo,ballotHarvesting
32805,48.273427,4.098905,Saint-Julien-les-Villas,misinfo,ballotHarvesting
32806,49.1329272,-122.3261603,Mission,misinfo,ballotHarvesting
32807,42.3600825,-71.0588801,Boston,misinfo,ballotHarvesting
32808,36.2704233,-121.8080556,Big Sur,misinfo,ballotHarvesting
32809,25.7616798,-80.1917902,Miami,misinfo,ballotHarvesting
32810,,,,misinfo,ballotHarvesting
32811,19.6399924,-155.9969052,Kona,misinfo,ballotHarvesting
32812,42.4072107,-71.3824374,Massachusetts,misinfo,ballotHarvesting
32813,37.9642529,-91.8318334,Missouri,misinfo,ballotHarvesting
32814,40.7317696,-73.9841161,Nowhere,misinfo,ballotHarvesting
32815,37.9577016,-121.2907796,Stockton,misinfo,ballotHarvesting
32816,41.6528052,-83.5378674,Toledo,misinfo,ballotHarvesting
32817,39.0039696,-77.4323924,Worldwide Goods,misinfo,ballotHarvesting
32818,53.8337367,-2.4290148,Great Britain,misinfo,ballotHarvesting
32819,38.9250786,-77.0521064,Petit Monde Cafe,misinfo,ballotHarvesting
32820,27.950575,-82.4571776,Tampa,misinfo,ballotHarvesting
32821,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32822,40.44062479999999,-79.9958864,Pittsburgh,misinfo,ballotHarvesting
32823,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32824,37.7343004,-79.35392379999999,Buena Vista,misinfo,ballotHarvesting
32825,43.344233,3.215795,Béziers,misinfo,ballotHarvesting
32826,39.2038918,-94.554677,Gladstone,misinfo,ballotHarvesting
32827,38.8106075,-90.6998477,O'Fallon,misinfo,ballotHarvesting
32828,32.3182314,-86.902298,Alabama,misinfo,ballotHarvesting
32829,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
32830,38.3254888,-76.4558369,On Watch Statue,misinfo,ballotHarvesting
32831,40.7607793,-111.8910474,Salt Lake City,misinfo,ballotHarvesting
32832,53.9332706,-116.5765035,Alberta,misinfo,ballotHarvesting
32833,33.1958696,-117.3794834,Oceanside,misinfo,ballotHarvesting
32834,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
32835,43.610769,3.876716,Montpellier,misinfo,ballotHarvesting
32836,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
32837,39.1031182,-84.5120196,Cincinnati,misinfo,ballotHarvesting
32838,,,,misinfo,ballotHarvesting
32839,43.124228,5.928,Toulon,misinfo,ballotHarvesting
32840,-25.2637399,-57.57592599999999,Asunción,misinfo,ballotHarvesting
32841,35.0077519,-97.092877,Oklahoma,misinfo,ballotHarvesting
32842,34.03563310000001,-118.5155901,Pacific Palisades,misinfo,ballotHarvesting
32843,43.9412045,-0.7532808999999999,Landes,misinfo,ballotHarvesting
32844,41.2565369,-95.9345034,Omaha,misinfo,ballotHarvesting
32845,43.651096,-79.38210959999999,Canada India Business Council,misinfo,ballotHarvesting
32846,41.7435073,-88.0118473,Chicago Metropolitan Area,misinfo,ballotHarvesting
32847,,,,misinfo,ballotHarvesting
32848,39.0249859,-77.4064344,BC Path Corporation,misinfo,ballotHarvesting
32849,38.8886331,-76.9372726,DC DMV - Benning Ridge Service Center,misinfo,ballotHarvesting
32850,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
32851,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
32852,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32853,29.7604267,-95.3698028,Houston,misinfo,ballotHarvesting
32854,36.1295609,-115.1726604,Trump International Hotel Las Vegas,misinfo,ballotHarvesting
32855,,,,misinfo,ballotHarvesting
32856,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32857,,,,misinfo,ballotHarvesting
32858,33.836081,-81.1637245,South Carolina,misinfo,ballotHarvesting
32859,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
32860,36.475798,-94.2475489,Bella Vista,misinfo,ballotHarvesting
32861,39.0273691,-77.1396975,First American Mortgage Inc,misinfo,ballotHarvesting
32862,56.130366,-106.346771,Canada,misinfo,ballotHarvesting
32863,38.6598656,-77.25127789999999,OC Cigar Lounge,misinfo,ballotHarvesting
32864,,,,misinfo,ballotHarvesting
32865,43.6478006,-93.3686555,Albert Lea,misinfo,ballotHarvesting
32866,38.6524935,-76.8818288,Big Mouth liquors,misinfo,ballotHarvesting
32867,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32868,34.2358502,-84.14351359999999,Forsyth County,misinfo,ballotHarvesting
32869,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32870,,,,misinfo,ballotHarvesting
32871,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
32872,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
32873,,,,misinfo,ballotHarvesting
32874,32.0808989,-81.091203,Savannah,misinfo,ballotHarvesting
32875,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32876,40.2671941,-86.1349019,Indiana,misinfo,ballotHarvesting
32877,26.9342246,-80.0942087,Jupiter,misinfo,ballotHarvesting
32878,32.1656221,-82.9000751,Georgia,misinfo,ballotHarvesting
32879,27.9767095,-82.5377467,Alaska Airlines - Tampa,misinfo,ballotHarvesting
32880,29.7604267,-95.3698028,Houston,misinfo,ballotHarvesting
32881,25.7616798,-80.1917902,Miami,misinfo,ballotHarvesting
32882,41.58084179999999,-87.4723763,Purdue University Northwest - Hammond Campus,misinfo,ballotHarvesting
32883,40.56274,-79.7643197,SōCal Fusion Grill,misinfo,ballotHarvesting
32884,44.6365107,-123.1059282,Albany,misinfo,ballotHarvesting
32885,39.5500507,-105.7820674,Colorado,misinfo,ballotHarvesting
32886,34.0489281,-111.0937311,Arizona,misinfo,ballotHarvesting
32887,38.9505877,-76.885514,BNW | Biafra Nigeria World,misinfo,ballotHarvesting
32888,39.9499679,-75.1930038,Pak Kevin MD,misinfo,ballotHarvesting
32889,36.778261,-119.4179324,California,misinfo,ballotHarvesting
32890,46.227638,2.213749,France,misinfo,ballotHarvesting
32891,39.0473451,-95.6751576,Topeka,misinfo,ballotHarvesting
32892,,,,misinfo,ballotHarvesting
32893,10.19062,-64.68660919999999,Lecheria,misinfo,ballotHarvesting
32894,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
32895,38.9071923,-77.0368707,Washington,misinfo,ballotHarvesting
32896,-33.8688197,151.2092955,Sydney,misinfo,ballotHarvesting
32897,37.8393332,-84.2700179,Kentucky,misinfo,ballotHarvesting
32898,-25.274398,133.775136,Australia,misinfo,ballotHarvesting
32899,30.9842977,-91.9623327,Louisiana,misinfo,ballotHarvesting
32900,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32901,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
32902,51.165691,10.451526,Germany,misinfo,ballotHarvesting
32903,46.729553,-94.6858998,Minnesota,misinfo,ballotHarvesting
32904,33.7445442,-86.1558079,Ragland,misinfo,ballotHarvesting
32905,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32906,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
32907,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
32908,34.7444618,-92.2880157,Little Rock,misinfo,ballotHarvesting
32909,39.8366528,-105.0372046,Westminster,misinfo,ballotHarvesting
32910,23.69781,120.960515,Taiwan,misinfo,ballotHarvesting
32911,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
32912,39.6576288,-77.180812,Bowhunters Den Outdoors,misinfo,ballotHarvesting
32913,40.6022939,-75.4714098,Allentown,misinfo,ballotHarvesting
32914,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
32915,40.6781784,-73.9441579,Brooklyn,misinfo,ballotHarvesting
32916,41.8780025,-93.097702,Iowa,misinfo,ballotHarvesting
32917,-5.924287,-35.26639,Parnamirim,misinfo,ballotHarvesting
32918,,,,misinfo,ballotHarvesting
32919,35.7595731,-79.01929969999999,North Carolina,misinfo,ballotHarvesting
32920,41.066752,-76.72634819999999,California,misinfo,ballotHarvesting
32921,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32922,-23.5557714,-46.6395571,São Paulo,misinfo,ballotHarvesting
32923,32.427908,53.688046,Iran,misinfo,ballotHarvesting
32924,38.9174525,-77.0487583,Embassy of Algeria,misinfo,ballotHarvesting
32925,36.778261,-119.4179324,California,misinfo,ballotHarvesting
32926,35.7595731,-79.01929969999999,North Carolina,misinfo,ballotHarvesting
32927,35.3062743,-78.6089028,Dunn,misinfo,ballotHarvesting
32928,15.9128998,79.7399875,Andhra Pradesh,misinfo,ballotHarvesting
32929,41.2033216,-77.1945247,Pennsylvania,misinfo,ballotHarvesting
32930,,,,misinfo,ballotHarvesting
32931,34.0522342,-118.2436849,Los Angeles,misinfo,ballotHarvesting
32932,32.9440186,-94.7071506,Lone Star,misinfo,ballotHarvesting
32933,-40.900557,174.885971,New Zealand,misinfo,ballotHarvesting
32934,30.3027042,-93.1907097,Moss Bluff,misinfo,ballotHarvesting
32935,44.0682019,-114.7420408,Idaho,misinfo,ballotHarvesting
32936,40.44062479999999,-79.9958864,Pittsburgh,misinfo,ballotHarvesting
32937,38.57670170000001,-92.1735164,Jefferson City,misinfo,ballotHarvesting
32938,38.9071923,-77.0368707,Washington,misinfo,ballotHarvesting
32939,26.5509369,-80.1000349,Sunny S Ave,misinfo,ballotHarvesting
32940,37.33874,-121.8852525,San Jose,misinfo,ballotHarvesting
32941,38.90837200000001,-77.4738843,Psychiatric Associates of Northern Virginia,misinfo,ballotHarvesting
32942,,,,misinfo,ballotHarvesting
32943,41.5140761,-88.7108964,Illinois's 14th Congressional District,misinfo,ballotHarvesting
32944,43.8041334,-120.5542012,Oregon,misinfo,ballotHarvesting
32945,34.0522342,-118.2436849,Los Angeles,misinfo,ballotHarvesting
32946,,,,misinfo,ballotHarvesting
32947,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32948,44.0682019,-114.7420408,Idaho,misinfo,ballotHarvesting
32949,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32950,39.0497918,-77.1168897,Summer House Santa Monica,misinfo,ballotHarvesting
32951,51.919438,19.145136,Poland,misinfo,ballotHarvesting
32952,38.0405837,-84.5037164,Lexington,misinfo,ballotHarvesting
32953,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32954,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
32955,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32956,35.5174913,-86.5804473,Tennessee,misinfo,ballotHarvesting
32957,31.7421117,-99.3247649,SOMEWHERETEXAS,misinfo,ballotHarvesting
32958,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32959,37.8393332,-84.2700179,Kentucky,misinfo,ballotHarvesting
32960,,,,misinfo,ballotHarvesting
32961,39.3209801,-111.0937311,Utah,misinfo,ballotHarvesting
32962,39.3209801,-111.0937311,Utah,misinfo,ballotHarvesting
32963,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
32964,35.5174913,-86.5804473,Tennessee,misinfo,ballotHarvesting
32965,31.046051,34.851612,Israel,misinfo,ballotHarvesting
32966,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32967,38.8048355,-77.0469214,Alexandria,misinfo,ballotHarvesting
32968,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32969,39.7344556,-76.70262120000001,Poetry Nation,misinfo,ballotHarvesting
32970,37.8393332,-84.2700179,Kentucky,misinfo,ballotHarvesting
32971,39.86481939999999,-75.4257325,Aston,misinfo,ballotHarvesting
32972,28.5383832,-81.3789269,Orlando,misinfo,ballotHarvesting
32973,27.8932137,-82.31444820000002,CALI - Brandon,misinfo,ballotHarvesting
32974,36.7377981,-119.7871247,Fresno,misinfo,ballotHarvesting
32975,41.7317884,-93.6001278,Ankeny,misinfo,ballotHarvesting
32976,38.9118158,-77.5095262,Meta Shop Solutions,misinfo,ballotHarvesting
32977,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
32978,40.51697670000001,-80.22134770000001,Moon Twp,misinfo,ballotHarvesting
32979,36.9366186,-121.8646774,La Selva Beach,misinfo,ballotHarvesting
32980,,,,misinfo,ballotHarvesting
32981,,,,misinfo,ballotHarvesting
32982,38.7855391,-77.0163919,The Chad Cooper Company,misinfo,ballotHarvesting
32983,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
32984,35.5174913,-86.5804473,Tennessee,misinfo,ballotHarvesting
32985,36.9953322,-91.70375500000002,Mountain View,misinfo,ballotHarvesting
32986,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32987,42.4072107,-71.3824374,Massachusetts,misinfo,ballotHarvesting
32988,43.9653889,-70.8226541,New England,misinfo,ballotHarvesting
32989,,,,misinfo,ballotHarvesting
32990,35.011564,135.7681489,Kyoto,misinfo,ballotHarvesting
32991,19.8967662,-155.5827818,Hawaii,misinfo,ballotHarvesting
32992,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32993,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32994,51.4818445,7.216236299999999,Bochum,misinfo,ballotHarvesting
32995,37.09024,-95.712891,United States,misinfo,ballotHarvesting
32996,39.9611755,-82.99879419999999,Columbus,misinfo,ballotHarvesting
32997,25.7616798,-80.1917902,Miami,misinfo,ballotHarvesting
32998,,,,misinfo,ballotHarvesting
32999,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33000,39.0422716,-77.4745421,Sunoco Gas Station,misinfo,ballotHarvesting
33001,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
33002,52.52000659999999,13.404954,Berlin,misinfo,ballotHarvesting
33003,25.8195424,-80.3553302,Doral,misinfo,ballotHarvesting
33004,53.77975540000001,-7.3055309,Ireland,misinfo,ballotHarvesting
33005,,,,misinfo,ballotHarvesting
33006,,,,misinfo,ballotHarvesting
33007,,,,misinfo,ballotHarvesting
33008,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
33009,26.6253497,-81.6248026,Lehigh Acres,misinfo,ballotHarvesting
33010,53.3203356,-3.8323585,Pan Celtic Race Ltd.,misinfo,ballotHarvesting
33011,55.378051,-3.435973,United Kingdom,misinfo,ballotHarvesting
33012,51.42314229999999,5.462289699999999,Eindhoven,misinfo,ballotHarvesting
33013,23.69781,120.960515,Taiwan,misinfo,ballotHarvesting
33014,39.0143802,-77.4737191,East Coast Edge Dance Center,misinfo,ballotHarvesting
33015,-22.9068467,-43.1728965,Rio de Janeiro,misinfo,ballotHarvesting
33016,38.253749,-78.458708,Planet Earth Diversified,misinfo,ballotHarvesting
33017,34.0489281,-111.0937311,Arizona,misinfo,ballotHarvesting
33018,51.4556432,7.0115552,Essen,misinfo,ballotHarvesting
33019,40.1652335,-111.6107526,Springville,misinfo,ballotHarvesting
33020,51.7189205,8.757509299999999,Paderborn,misinfo,ballotHarvesting
33021,27.7676008,-82.64029149999999,St. Petersburg,misinfo,ballotHarvesting
33022,25.0329636,121.5654268,Taipei City,misinfo,ballotHarvesting
33023,39.023738,-77.4223426,World Market,misinfo,ballotHarvesting
33024,42.3361111,-83.33185189999999,"So-Cal Burgers, Wraps & Frozen Yogurt",misinfo,ballotHarvesting
33025,33.1958696,-117.3794834,Oceanside,misinfo,ballotHarvesting
33026,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33027,35.91537,-94.969956,Tahlequah,misinfo,ballotHarvesting
33028,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33029,,,,misinfo,ballotHarvesting
33030,42.4229047,-72.10510020000001,Barre,misinfo,ballotHarvesting
33031,-22.9050824,-47.0613327,Campinas,misinfo,ballotHarvesting
33032,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
33033,35.4675602,-97.5164276,Oklahoma City,misinfo,ballotHarvesting
33034,33.4483771,-112.0740373,Phoenix,misinfo,ballotHarvesting
33035,6.42375,-66.58973,Venezuela,misinfo,ballotHarvesting
33036,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33037,38.9338676,-77.1772604,McLean,misinfo,ballotHarvesting
33038,,,,misinfo,ballotHarvesting
33039,53.2193835,6.5665017,Groningen,misinfo,ballotHarvesting
33040,40.4172871,-82.90712300000001,Ohio,misinfo,ballotHarvesting
33041,38.9212726,-76.9297804,Shadows Private Club 2.0,misinfo,ballotHarvesting
33042,,,,misinfo,ballotHarvesting
33043,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33044,46.227638,2.213749,France,misinfo,ballotHarvesting
33045,,,,misinfo,ballotHarvesting
33046,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
33047,47.218371,-1.553621,Nantes,misinfo,ballotHarvesting
33048,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
33049,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33050,44.8431002,-0.5736642,Fondation de France Sud-Ouest,misinfo,ballotHarvesting
33051,40.4172871,-82.90712300000001,Ohio,misinfo,ballotHarvesting
33052,41.919229,8.738635,Ajaccio,misinfo,ballotHarvesting
33053,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
33054,37.8016325,-77.06058999999999,St Stephens Church,misinfo,ballotHarvesting
33055,47.798202,3.573781,Auxerre,misinfo,ballotHarvesting
33056,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33057,,,,misinfo,ballotHarvesting
33058,38.9071923,-77.0368707,Washington,misinfo,ballotHarvesting
33059,43.7844397,-88.7878678,Wisconsin,misinfo,ballotHarvesting
33060,46.227638,2.213749,France,misinfo,ballotHarvesting
33061,40.7400486,-73.99251389999999,Wonderland Gentlemen's Club,misinfo,ballotHarvesting
33062,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33063,40.6781784,-73.9441579,Brooklyn,misinfo,ballotHarvesting
33064,43.2203266,142.8634737,Hokkaido,misinfo,ballotHarvesting
33065,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33066,40.6179287,-74.8473965,Round Valley Reservoir,misinfo,ballotHarvesting
33067,41.2033216,-77.1945247,Pennsylvania,misinfo,ballotHarvesting
33068,46.8027453,9.8359701,Davos,misinfo,ballotHarvesting
33069,38.8050323,-77.0704342,Happy Cat Hotel & Spa Alexandria,misinfo,ballotHarvesting
33070,33.4483771,-112.0740373,Phoenix,misinfo,ballotHarvesting
33071,40.789142,-73.13496099999999,Long Island,misinfo,ballotHarvesting
33072,,,,misinfo,ballotHarvesting
33073,46.227638,2.213749,France,misinfo,ballotHarvesting
33074,,,,misinfo,ballotHarvesting
33075,34.685109,135.8048019,Nara,misinfo,ballotHarvesting
33076,37.4315734,-78.6568942,Virginia,misinfo,ballotHarvesting
33077,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33078,47.5650067,-122.6269768,Bremerton,misinfo,ballotHarvesting
33079,43.5026907,16.4460289,Tourist Board Split - Dalmatia County,misinfo,ballotHarvesting
33080,44.9537029,-93.0899578,St Paul,misinfo,ballotHarvesting
33081,32.3182314,-86.902298,Alabama,misinfo,ballotHarvesting
33082,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
33083,45.6132863,-111.2306208,Big Sky Country Campers,misinfo,ballotHarvesting
33084,47.162494,19.5033041,Hungary,misinfo,ballotHarvesting
33085,42.4304196,19.2593642,Podgorica,misinfo,ballotHarvesting
33086,20.593684,78.96288,India,misinfo,ballotHarvesting
33087,40.5865396,-122.3916754,Redding,misinfo,ballotHarvesting
33088,45.373615,-121.6959511,Mt Hood,misinfo,ballotHarvesting
33089,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
33090,38.8026097,-116.419389,Nevada,misinfo,ballotHarvesting
33091,30.4388041,-90.4414762,Ponchatoula,misinfo,ballotHarvesting
33092,46.227638,2.213749,France,misinfo,ballotHarvesting
33093,42.331427,-83.0457538,Detroit,misinfo,ballotHarvesting
33094,30.9842977,-91.9623327,Louisiana,misinfo,ballotHarvesting
33095,,,,misinfo,ballotHarvesting
33096,,,,misinfo,ballotHarvesting
33097,41.6032207,-73.087749,Connecticut,misinfo,ballotHarvesting
33098,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33099,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33100,38.9784492,-76.4945122,EVERYWHERE Communications,misinfo,ballotHarvesting
33101,39.9781658,-75.4293636,Florida Park,misinfo,ballotHarvesting
33102,43.9653889,-70.8226541,New England,misinfo,ballotHarvesting
33103,39.0457549,-76.64127119999999,Maryland,misinfo,ballotHarvesting
33104,35.7595731,-79.01929969999999,North Carolina,misinfo,ballotHarvesting
33105,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
33106,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33107,37.8393332,-84.2700179,Kentucky,misinfo,ballotHarvesting
33108,9.081999,8.675277,Nigeria,misinfo,ballotHarvesting
33109,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
33110,37.5227456,-77.5346242,Off Grid By Design,misinfo,ballotHarvesting
33111,39.4850848,-80.1425781,Fairmont,misinfo,ballotHarvesting
33112,51.5072178,-0.1275862,London,misinfo,ballotHarvesting
33113,41.6743765,-111.8329984,Nibley,misinfo,ballotHarvesting
33114,7.3775355,3.9470396,Ibadan,misinfo,ballotHarvesting
33115,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
33116,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33117,40.4258686,-86.90806549999999,West Lafayette,misinfo,ballotHarvesting
33118,35.7595731,-79.01929969999999,North Carolina,misinfo,ballotHarvesting
33119,40.2671941,-86.1349019,Indiana,misinfo,ballotHarvesting
33120,43.1938516,-71.5723953,New Hampshire,misinfo,ballotHarvesting
33121,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33122,52.1306607,-3.7837117,Wales,misinfo,ballotHarvesting
33123,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33124,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33125,40.4172871,-82.90712300000001,Ohio,misinfo,ballotHarvesting
33126,55.378051,-3.435973,United Kingdom,misinfo,ballotHarvesting
33127,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
33128,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
33129,51.153432,-2.4704086,South West,misinfo,ballotHarvesting
33130,35.6954816,139.7511544,Kudanshita Station,misinfo,ballotHarvesting
33131,35.5950581,-82.5514869,Asheville,misinfo,ballotHarvesting
33132,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
33133,38.2975381,-122.286865,Napa,misinfo,ballotHarvesting
33134,40.6781784,-73.9441579,Brooklyn,misinfo,ballotHarvesting
33135,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
33136,56.49067119999999,-4.2026458,Scotland,misinfo,ballotHarvesting
33137,34.8956474,-88.90755999999999,Tiplersville,misinfo,ballotHarvesting
33138,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33139,,,,misinfo,ballotHarvesting
33140,36.0328421,-86.8153519,Business & Learning Resources (BLR),misinfo,ballotHarvesting
33141,32.1656221,-82.9000751,Georgia,misinfo,ballotHarvesting
33142,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
33143,36.171563,-115.1391009,Las Vegas,misinfo,ballotHarvesting
33144,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33145,42.2156131,-79.8342163,North East,misinfo,ballotHarvesting
33146,30.3321838,-81.65565099999999,Jacksonville,misinfo,ballotHarvesting
33147,39.1047989,-77.5397612,Banana Republic Factory Store,misinfo,ballotHarvesting
33148,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33149,32.1656221,-82.9000751,Georgia,misinfo,ballotHarvesting
33150,36.204824,138.252924,Japan,misinfo,ballotHarvesting
33151,43.8041334,-120.5542012,Oregon,misinfo,ballotHarvesting
33152,,,,misinfo,ballotHarvesting
33153,37.09024,-95.712891,United States,misinfo,ballotHarvesting
33154,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
33155,-37.8136276,144.9630576,Melbourne,misinfo,ballotHarvesting
33156,30.8385202,-87.2008048,New York,misinfo,ballotHarvesting
33157,25.7616798,-80.1917902,Miami,misinfo,ballotHarvesting
33158,,,,misinfo,ballotHarvesting
33159,37.9642529,-91.8318334,Missouri,misinfo,ballotHarvesting
33160,49.2827291,-123.1207375,Vancouver,misinfo,ballotHarvesting
33161,56.130366,-106.346771,Canada,misinfo,ballotHarvesting
33162,,,,misinfo,ballotHarvesting
33163,32.7554883,-97.3307658,Fort Worth,misinfo,ballotHarvesting
33164,41.2033216,-77.1945247,Pennsylvania,misinfo,ballotHarvesting
33165,37.9642529,-91.8318334,Missouri,misinfo,ballotHarvesting
33166,33.6356618,-96.6088805,Sherman,misinfo,ballotHarvesting
33167,37.2430548,-115.7930198,Area 51,misinfo,ballotHarvesting
33168,,,,misinfo,ballotHarvesting
33169,,,,misinfo,ballotHarvesting
33170,36.204824,138.252924,Japan,misinfo,ballotHarvesting
33171,31.6339793,74.8722642,Amritsar,misinfo,ballotHarvesting
33172,54.5093204,-1.4277816,Teesside International Airport,misinfo,ballotHarvesting
33173,20.593684,78.96288,India,misinfo,ballotHarvesting
33174,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
33175,43.7844397,-88.7878678,Wisconsin,misinfo,ballotHarvesting
33176,38.9108325,-75.52766989999999,Delaware,misinfo,ballotHarvesting
33177,32.3182314,-86.902298,Alabama,misinfo,ballotHarvesting
33178,53.81674229999999,-3.0370485,Blackpool,misinfo,ballotHarvesting
33179,38.8426968,-77.3900621,The Grace of God Presbyterian Church of Washington,misinfo,ballotHarvesting
33180,41.7445382,-73.8212439,Pleasant Valley,misinfo,ballotHarvesting
33181,37.7692885,-80.34618239999999,Dickson,misinfo,ballotHarvesting
33182,37.4315734,-78.6568942,Virginia,misinfo,ballotHarvesting
33183,25.0329636,121.5654268,Taipei City,misinfo,ballotHarvesting
